ck3 title,czech
c_karbala,
b_karbala,
b_hit,
c_safata,
b_safata,
b_ain_at-tamr,
b_khaffan,
c_qadisiya,
b_al-qadisiya,
b_al-udhaib,
b_al-qara,
c_waqisa,
b_waqisa,
b_as-subia,
d_basra,
c_basra,
b_bajlan,
b_basra,
b_hifair,
b_ar-rukhail,
c_akhadid,
b_as-salman,
b_al-akhadid,
c_batiha,
b_niffar,
b_as-saliq,
c_abbadan,
b_abbadan,
b_bayan,
b_basiyan,
b_al-madhar,
b_nahr_simmara,
c_ubulla,
b_al-ubulla,
b_matara-iraq,
b_ain_said,
d_baghdad,
c_baghdad,
b_baghdad,
b_ukbara,
b_al-farasa,
b_sarsar,
b_aiwana,
c_tadmor,
b_al-hila,
b_an-numaniya,
b_humaniya,
c_iskaf,
b_an-nahrawan,
b_baquba,
b_iskaf,
b_bandanijan,
b_daskara,
b_jabbul,
c_anbar,
b_al-anbar,
b_ar-rabb,
c_badaraya,
b_badaraya,
b_bakusaya,
b_tarsukh,
k_jazira,
d_diyarrabia,
c_mosul,
b_mosul,
b_ain_al-qayyara,
b_al-hadr,
b_juhaina,
b_tall_afar,
b_balad-mosul,
c_al_jazira,
b_barqaid,
b_gazirat_ibn_umar,
b_fishabur,
c_ninive,
b_ninawa,
b_bartulla,
c_sinjar,
b_sinjar,
b_bashazza,
b_al-hayyal,
b_al-jibal,
b_tunamir,
c_nasibin,
b_nasibin,
b_dara,
c_khabur,
b_makisin,
b_mijdal,
b_araban,
b_al-khanuqa,
b_ash-shamsiya,
b_qarqisiya,
c_upper_khabur,
b_ras_al-ain,
b_mardin,
b_kafartutha,
d_diyarmudar,
c_raqqa,
b_raqqa,
b_bajarwan,
b_ratla,
c_harran,
b_harran,
b_saruj,
b_tall_mahra,
c_dausar,
b_dausar,
b_tall_ammar,
d_diyarbakr,
c_amida,
b_amid,
b_zermion,
b_as-suwaida,
b_tall_mauzan,
c_tall_basma,
b_tall_basma,
b_hisn_kaifa,
b_saird,
c_hakkari,
b_hakkari,
b_baqirda,
b_tamanin,
c_mayyafariqin,
b_mayyafariqin,
b_tall_fafan,
b_arzan,
b_nasriye,
c_bakriya,
b_hani,
b_hisn_di-l-qarnain,
b_erkne,
b_shimshat,
d_euphrates,
c_rahba,
b_al-rahba,
b_ad-daliya,
c_al-haditha,
b_al-haditha-furat,
b_ana,
d_kurdistan,
c_irbil,
b_irbil,
b_al-haditha,
b_as-sinn,
c_kurdistan,
b_tall_haftun,
b_khuftiyan,
b_shaqlabadh,
b_bamardani,
c_shahrazur,
b_shahrazur,
b_khuftidkan,
b_tiranshah,
k_dacia,
d_transylvanian_alps,
c_campulung,
b_campulung,
b_targoviste,
b_arges,
b_pitesti,
c_polovragi,
b_polovragi,
b_govora,
b_filiasi,
c_tabla_butii,
b_tabla_butii,
b_zoresti,
b_dumbraveni,
d_muntenia,
c_giurgiu,
b_giurgiu,
b_turnu,
b_rusii_de_vede,
b_comana,
b_glavacioc,
b_costesti,
c_bucuresti,
b_bucuresti,
b_targsor,
c_calarasi,
b_calarasi,
b_radovanu,
b_fetesti,
c_buzau,
b_buzau,
b_slobozia,
b_ploiesti,
c_braila,
b_braila,
b_ramnicu_sarat,
d_oltenia,
c_targu_jiu,
b_targu_jiu,
b_baia_de_arama,
c_severin,
b_severin,
b_orsova,
b_mehadia,
b_karansebes,
c_calafat,
b_calafat,
b_cujmir,
b_strehaia,
b_segarcea,
c_craiova,
b_craiova,
b_corabia,
b_dragasani,
k_moldavia,
d_bukovina,
c_suceava,
b_suceava,
b_baia,
b_vatra_dornei,
b_campulung_moldovenesc,
b_siret,
c_neamnt,
b_piatra_neamnt,
b_targu_neamnt,
b_roman,
c_dorohoi,
b_dorohoi,
b_harlau,
c_hotin,
b_hotin,
b_tetina,
b_cernauti,
d_moldova,
c_iasi,
b_iasi,
b_ungheni,
b_falesti,
c_orhei,
b_orhei,
b_tuzara,
c_soroca,
b_soroca,
b_balti,
c_barlad,
b_barlad,
b_vaslui,
b_husi,
c_galati,
b_galati,
b_tecuci,
b_focsani,
c_stoenesti,
b_stoenesti,
b_bacau,
d_bugeac,
,
c_tigheci,
b_tigheci,
b_cahul,
c_cetatea_alba,
b_cetatea_alba,
b_tighina,
c_chilia,
b_chilia,
b_oblucita,
b_artsyz,
c_lapusna,
b_lapusna,
b_chisinau,
k_hungary,
d_visegrad,Vyšehrad
c_visegrad,Vyšehrad
b_visegrad_hun,Vyšehrad
b_pest,Pešť
b_cegled,Vŕba
b_kecskemet,Kečkemét
c_komarom,
b_komarom,
b_batorkeszi,
,
,
c_esztergom,
b_esztergom,
b_beny,
c_szekesfehervar,
b_szekesfehervar,
b_csakvar,
b_kalocsa,
c_hewes,
b_hewes,
b_tur,
b_szolnok,
b_gyongospata,
,
b_eger,
d_somogy,
c_somogy,
b_somogyvar,
b_kaposvar,
b_csurgo,
b_szigetvar,
c_kolon,
b_kolon,
b_egerszeg,
b_letenye,
c_tolna,Tolňa
b_tolna,Tolňa
b_simontornya,
b_dombovar,Dombov
c_baranya,Baraň
b_baranyavar,Baraň
b_siklos,
b_pecs,
b_mohacs,
d_nyitra,
c_nyitra,
b_nyitra,
b_pecsen,Píšťany
b_bajmoc,
b_sasvar,
c_gemer,
b_gemer,
b_murany,
b_rimaszombat,
b_szendro,
c_orava,
b_arva,
b_twardosczino,
c_trenscen,
b_trenscen,
b_puho,
b_zsolna,
b_turoc,
c_lipto,
b_liptoujvar,
b_nemetlipsce,
c_zolyom,
b_zolyom,
b_breznobanya,
c_bars,
b_bars,
b_komorcbanya,
c_hont,
b_hont,
b_nograd,
b_balassagyarmat,
b_koporna,
b_losonc,
b_selmecbanya,
c_poszony,
b_poszony,
b_smozolany,
b_somorja,
d_ungvar,Užhorod
c_ungvar,Užhorod
b_ungvar,Užhorod
b_nagyberezna,Veľké Berezné
c_zemplen,
b_zemplen,
b_szerencs,Serenč
b_zynna,Seňa
b_toporo,Topola
b_varanno,Vranov
c_borsod,Boršod
b_borsod,Boršod
b_miskolc,Miškovec
c_saris,
b_saris,
b_barfta,
c_spis,
b_kesmark,
c_abauj,
b_abauj,
b_kassa,
b_torna,
d_transcarpathia,
c_marmaros,Marmaroš
b_maramarossziget,Marmaroš
b_tecso,
b_borsa,Borša
b_huszt,
b_okormezo,
c_bereg,
b_beregszasz,Berehovo
b_nagyszolos,
b_munkacz,Vinohradov
b_alsoverecke,Nižní Verečky
b_borsova,Boržava
d_transylvania,
c_feher,
b_feher,
b_kukullovar,
b_abrudbanya,
b_nagyszeben,
b_alvinc,
b_szaszkezd,
c_szekelyfold,
b_szekelyudvarhely,
b_marosvasarhely,
,
,
b_csikszereda,
,
,
b_gyergyoszentmiklos,
,
,
c_barcasag,
b_brasso,
b_balvanyos,
b_sepsiszentgyorgy,
b_kovaszna,
c_fogaras,
b_fogaras,
b_torcsvar,
c_torda,
b_torda,
b_banffyhunyad,
,
,
b_koloszvar,
b_szaszregen,
b_aranyosbanya,
,
c_beszterce,
b_beszterce,
b_radna,
b_des,
b_szek,
b_laposbanya,
c_hunyad,
b_vajdahunyad,
b_harszoc,
,
,
b_deva,
d_bihar,
c_bihar,
b_nagyvarad,
b_gyozeg,
b_debrecen,
b_belenyes,
b_zolonta,
b_elesd,
c_zarand,Bílý Kříž
b_zarand,Bílý Kříž
b_nagyhalmagy,
b_pankota,
c_bekes,
b_bekes,
b_svarvas,
b_oroshaza,
c_szabolcs,
b_szabolcs,
b_nyir,
b_nagyboszormeny,
b_szobszlo,
,
,
c_szatmar,
,
b_szatmar,
b_nagybanya,
b_szilagy,
b_kraszna,
b_tasnad,
b_nagykaroly,
d_temes,
c_temes,
b_temesvar,
b_lugos,
b_boksanbanya,
c_arad,
b_arad,
b_lippa,
c_krasso,
b_krasso,
b_ersomlyo,
b_fehertemplom,
c_keve,
b_kevevar,
b_pancsova,
b_becse,
c_csanad,
b_csanad,
b_szeged,
b_nagylak,
d_bacs,
c_bacs,
b_bacs,
b_titel,
c_bodrog,
b_bodrog,
b_zenta,
c_csongrad,
b_csongrad,
b_kiskunhalas,
d_gyor,
c_gyor,
b_gyor,
b_moson,Mošoň
c_sopron,Šoproň
b_sopron,Šoproň
b_kapuvar,Bránahrad
b_koszeg,
c_vas,Železná
b_vasvar,
b_kormend,
b_szentgotthard,
c_veszprem,
b_veszprem,Bezprím
b_zirc,Zirec
b_vasarhely,Beľovo
,
d_syrmia,
c_szerem,
b_szerem,
b_ilok,
b_zemun,
c_vukovar,
b_vakovo,
b_osijek,
b_orahovica,
k_croatia,
d_dalmatia,
c_zadar,
,
,
,
b_zadar,
b_bag,
b_nin,
b_biograd,
b_obrovac,
c_pagania,
b_mokro,
b_omis,
b_hvar,
c_knin,
b_knin,
b_bribir,
c_cetina,
,
,
,
b_sinjcroat,
b_sibenik,
b_split,
b_solin,
d_krk,
c_cherso,
b_cres,
b_krk,
d_croatia,
c_gacka,
b_modrus,
b_brinje,
b_rijeka,
c_pset,
b_bihac,
b_krupa,
b_pset,
c_vrbas,
b_banjaluka,
b_gradiska,
b_glaz,
c_vodica,
b_vodicevo,
b_dubica,
c_lika,
b_kaseg,
b_udbina,
b_dreznik,
b_senj,
c_modrus,
b_okic,
b_samobor,
b_dubovac,
b_topusko,
d_slavonia,
c_zagreb,
b_zagreb,
b_cazma,
b_sisak,
c_zagorje,
b_krapina,
b_garestin,
b_krizevci,
b_koprivnica,
b_verevce,
c_pozega,
b_pozega,
b_kutina,
b_brod,
d_realusora,
c_usora,
b_srebrenik,
b_usora,
b_maglaj,
b_tolisa,
c_soli,
b_soli,
b_bijeljina,
b_zvornik,
d_bosna,
c_rama,
b_visoki,
b_prozor,
b_vranduk,
b_bobovac,
b_travnik,
c_zavrsje,
,
,
b_hlivno,
b_glamoc,
b_duvno,
b_imotski,
b_drijeva,
c_donjikraji,
b_jajce,
b_kljucnasani,
b_greben,
b_kotorvaros,
b_sokol,
c_vhrbosna,
b_vhrbosna,
b_olovo,
b_kuclat,
d_ragusa,
c_ragusa,
b_ragusa,
b_ston,
k_france,
d_valois,
c_ile_de_france,
b_paris,
b_saint_denis,
b_montreuil,
b_versailles,
b_montlhery,
b_etampes,
c_brie_francaise,
b_melun,
b_bray,
c_vermandois,
b_marle,
b_saint_quentin,
b_roucy,
b_laon,
c_valois,
b_senlis,
b_crepy,
b_coucy,
b_noyon,
c_amiens,
b_amiens,
b_corbie,
b_peronne,
c_beaumont,
b_beaumont,
b_mantes,
c_clermont,
b_clermont,
b_beauvais,
d_bourbon,
c_bourbon,
b_bourbon,
b_orval,
b_montlucon,
b_boussac,
c_forez,
b_feurs,
b_montbrison,
b_roanne,
c_jaligny,
b_saint_pourcain,
b_jaligny,
d_berry,
c_berry,
b_deols,
b_chateauroux,
b_la_haye,
c_sancerre,
b_sancerre,
b_sully_sur_loire,
b_herry,
c_issoudun,
b_issoudun,
b_valencay,
b_bourges,
d_anjou,
c_anjou,
b_angers,
b_luigne,
b_la_fleche,
b_le_lude,
b_craon,
c_vendome,
b_vendome,
b_courcillon,
c_tourraine,
b_tourraine,
b_tours,
b_loches,
c_saumur,
b_saumur,
b_melay,
c_maine,
b_le_mans,
b_sarthe,
c_sable,
b_sable,
b_mayenne,
b_laval,
d_normandy,
c_rouen,
b_rouen,
b_fecamp,
b_dieppe,
b_harcourt,
c_vexin,
b_gisors,
b_abbayedemortemer,
c_evreux,
b_evreux,
b_vernon,
b_verneuil,
c_bayeux,
b_bayeux,
b_caen,
b_falaise,
c_avranches,
b_avranches,
b_percy,
b_granville,
c_coustance,
b_cherbourg,
b_coutances,
b_saintlo,
c_alencon,
b_alencon,
b_argentan,
c_mortain,
b_mortain,
b_domfront,
c_lisieux,
b_lisieux,
b_sees,
c_eu,
b_eu,
b_forges,
b_aumale,
d_alencon,
c_dreux,
b_dreux,
b_montfort,
c_chartres,
b_chartres,
b_perche,
b_nogent_le_rotrou,
d_blois,
c_blois,
b_blois,
b_contres,
b_romorantin,
c_chateaudun,
b_chateaudun,
b_beaugency,
d_orleans,
c_orleans,
b_orleans,
b_olivet,
b_vierzon,
c_montargis,
b_montargis,
b_coutenay,
b_chateau_renard,
b_nemours,
b_montereau,
d_archreims,
c_chalons,
b_reims,
b_chalons,
b_saint_dizier,
b_vitry_en_perthois,
c_rethel,
b_rethel,
b_grandpre,
b_mezieres,
b_romigny,
d_champagne,
c_troyes,
b_troyes,
b_clairvaux,
b_joinville,
b_bar_sur_aube,
c_reims,
b_chatillon,
b_epernay,
b_chateau_thierry,
c_langres,
b_langres,
b_grand,
b_champs,
c_coulommiers,
b_provins,
b_coulommiers,
b_romilly,
c_meaux,
b_meaux,
b_crecy,
c_sens,
b_sens,
b_nogent,
b_aube,
b_bar_sur_seine,
d_nevers,
c_nevers,
b_nevers,
b_moulins,
b_pougues_les_eaux,
c_auxerre,
b_auxerre,
b_donzy,
c_tonnerrois,
b_tonnerre,
b_chablis,
d_burgundy,
,
c_dijon,
b_dijon,
b_gray,
b_chaumont,
c_chalon,
b_chalon,
b_citeaux,
b_beaune,
b_autun,
c_avalois,
b_vezelay,
b_morvan,
b_montbard,
c_macon,
b_macon,
b_beaujeu,
b_cluny,
b_semur_en_brionnais,
d_artois,
c_artois,
b_bethune,
b_arras,
b_bapaume,
c_saintpol,
b_saintpol,
b_azincourt,
c_boulogne,
b_etaples,
b_boulogne,
b_deveren,
c_ponthieu,
b_crotoy,
b_hesdin,
b_montreuil_sur_mer,
b_abbeville,
c_guines,
b_guines,
b_calais,
b_grevelines,
c_audomarois,
b_saint_omer,
b_aire,
b_hazebroek,
d_flanders,
c_brugge,
b_aardenburg,
b_torhout,
b_bruges,
b_tielt,
b_roeselare,
c_gent,
b_gent,
b_beveren,
b_deinze,
b_sint_niklaas,
c_aalst,
b_aalst,
b_geraardsbergen,
b_dendermonde,
b_oudenaarde,
c_yperen,
b_ypres,
b_veurne,
b_dunkirk,
b_kassel_yperen,
b_diksmuide,
b_poperinge,
c_lille,
b_lille,
b_dowaai,
b_toerkonje,
b_wervik,
c_tournaisis,
b_mortagne,
b_tournai,
b_courtrai,
b_waregem,
k_aquitaine,
d_aquitaine,
c_bordeaux,
b_bordeaux,
b_medoc,
b_blaye,
b_fronsac,
b_la_teste_de_buch,
c_agenais,
b_agen,
b_agenais,
c_perigord,
b_perigueux,
b_nontron,
b_montignac,
b_bergerac,
d_gascogne,
c_armagnac,
b_armagnac,
b_lectoure,
b_lomagne,
b_fesensac,
c_labourd,
b_bayonne,
b_dax,
c_albret,
b_albret,
b_tartas,
b_langon,
b_mimizan,
c_marsan,
b_marsan,
b_bazadais,
b_gabardan,
d_limousin,
c_limousin,
b_limoges,
b_chalus,
c_ventadour,
b_ventadour,
b_turenne,
c_bellac,
b_bellac,
b_la_tremouille,
c_la_marche,
b_grandmont,
b_gueret,
b_aubusson,
d_gevaudan,
c_gevaudan,
b_gevaudan,
b_mende,
b_saint_flour,
b_langeac,
c_millau,
b_millau,
b_navacelles,
d_toulouse,
c_toulouse,
b_toulouse,
b_pamiers,
b_castelsarrasin,
b_beaumont_sur_leze,
c_albi,
b_albi,
b_castelnaudary,
c_quercy,
b_quercy,
b_montauban,
b_cahors,
b_figeac,
c_rouergue,
b_rodez,
b_la_salle,
b_marvejols,
b_la_peyrade,
d_languedoc,
c_carcassonne,
b_carcassonne,
b_saissac,
c_limoux,
b_limoux,
b_chateaudetermes,
c_uses,
b_montlaur,
b_uses,
c_montpellier,
b_montpellier,
b_nimes,
b_cevennes,
c_narbonne,
b_narbonne,
b_cruzy,
c_beziers,
b_beziers,
b_lodeve,
b_agde,
b_minerve,
d_armagnac,
c_foix,
b_foix,
b_tarascon,
b_montbel,
c_bigorre,
b_tarbes,
b_pardiac,
c_bearn,
b_pau,
b_tursan,
b_oloron,
c_comminges,
b_bertrand_de_comminges,
b_saint_lizier,
b_astarac,
b_muret,
d_poitou,
c_poitiers,
b_poitiers,
b_ruffec,
b_chatellerault,
b_loudun,
c_angouleme,
b_angouleme,
b_saint_junien,
b_cognac,
c_saintonge,
b_saintonge,
b_jonzac,
b_royan,
b_saintes,
c_aunis,
b_la_rochelle,
b_taillebourg,
c_lusignan,
b_lusignan,
b_melle,
b_niort,
c_montaigu,
b_montaigu,
b_talmont,
b_maulevrier,
c_thouars,
b_thouars,
b_parthenay,
b_bressuire,
b_fontenay,
d_auvergne,
c_auvergne,
b_carlat,
b_aurillac,
b_murat,
c_clermont_sur_allier,
b_clermont_sur_ailler,
b_la_tour,
b_mercaeur,
b_montpensier,
c_thiers,
b_thiers,
b_ambert,
c_velay,
b_le_puy,
b_velay,
k_brittany,
d_brittany,
c_nantes,
b_nantes,
b_rais,
b_guerande,
b_chateaubriant,
c_porhoet,
b_porhoet,
b_saint_malo,
c_rennes,
b_rennes,
b_combourg,
d_lower_brittany,
c_vannes,
b_vannes,
b_rohan,
b_lorient,
c_cornouaille,
b_quimper,
b_cornouailles,
c_french_leon,
b_brest,
b_st_pol_de_leon,
c_penthievre,
b_saint_brieuc,
b_treguier,
k_burgundy,
d_lyon,
d_provence,
c_provence,
b_toulon,
b_dragugnian,
b_castellane,
c_venaissin,
b_vaison,
b_avignon,
b_orange,
c_marseille,
b_marseille,
b_aix,
b_arles,
c_nice,
b_nice,
b_grasse,
b_barcelonnette,
b_puget,
b_digne,
c_forcalquier,
b_forcalquier,
b_apt,
b_embrun,
b_gap,
d_savoie,
c_savoie,
b_moutiers,
b_saint_michel_de_maurienne,
b_chambery,
b_belley,
c_chablais,
b_faucigny,
b_thonon_les_bains,
b_martigny,
c_geneva,
b_geneva,
b_annecy,
d_dauphine,
c_lyon,
b_lyon,
b_villars,
c_viviers,
b_viviers,
b_annonay,
c_graisivaudan,
b_grenoble,
b_briancon,
c_viennois,
b_vienne,
b_chartreuse,
b_romans,
c_valentinois,
b_monteil,
b_die,
b_valence,
d_upper_burgundy,
c_besancon,
b_besancon,
b_ornans,
c_montbeliard,
b_montbelliard,
b_morteau,
c_vesoul,
b_vesoul,
b_gy,
b_lure,
c_bresse,
b_bourg,
b_champagnole,
c_dole,
b_dole,
b_quingey,
c_salins,
b_salins,
b_lons_le_saunier,
d_transjurania,
c_bern,
b_bern,
b_thun,
b_solothurn,
b_fribourg,
c_aargau,
b_lucerne,
c_vaud,
b_lausanne,
b_orbe,
b_aubonne,
c_basel,
b_basel,
b_biel,
b_porrentruy,
c_neuchatel,
b_neuchatel,
b_pontarlier,
k_toledo,
k_mallorca,
k_andalusia,
d_la_mancha,
c_calatrava,
b_tomelloso,
b_calatrava,
b_mentesa,
c_alarcon,
b_alarcon,
b_ventadelmoro,
b_valeria,
b_alcazar,
c_alcaraz,
b_alcaraz,
b_huescar,
b_reolid,
d_cordoba,
c_cordoba,
b_cordoba,
b_cantillana,
b_guadiato,
b_pedroche,
c_almader,
b_alarcos,
b_almader,
c_andujar,
b_jaen,
b_andujar,
b_ubeda,
d_granada,
c_granada,
b_granada,
b_quesada,
b_guadiz,
c_almeria,
b_almeria,
b_lorca,
b_baza,
c_cabra,
b_cabra,
b_antequera,
c_malaga,
b_malaga,
b_nerja,
b_motril,
d_sevilla,
c_sevilla,
b_sevilla,
b_carmona,
b_almonte,
b_triana,
c_cadiz,
b_cadiz,
b_tarifa,
b_jerez,
c_algeciras,
b_algeciras,
b_arcos,
b_moron,
c_niebla,
b_niebla,
b_huelva,
b_ayamonte,
b_zafra,
d_toledo,
c_toledo,
b_toledo,
b_maqueda,
b_talavera,
c_madrid,
b_madrid,
b_gudalajara,
b_villarejodesalvanes,
b_arganda,
c_molina,
b_molina,
b_ablanque,
b_medinaceli,
b_siguenza,
c_cuenca,
b_cuenca,
b_altotajo,
b_zurita,
b_huete,
c_malagon,
b_malagon,
b_cabaneros,
b_lajara,
b_lapueblademontalban,
c_mora,
b_ucles,
b_mora,
b_ocana,
b_quintanar,
k_badajoz,
,
d_beja,
b_beja,
b_aljustrel,
b_odemira,
b_ourique,
c_moura,
b_mertola,
b_moura,
b_serpa,
c_setubal,
b_setubal,
b_salvaterra,
b_montemor,
c_alcacer_do_sal,
b_alcacerdosal,
b_grandola,
b_vianadoalento,
c_elvas,
b_evora,
b_avis,
b_elvas,
b_nisa,
b_crato,
d_badajoz,
c_badajoz,
b_badajoz,
b_olivienza,
b_ilerena,
c_plasencia,
b_hervas,
b_coira,
b_almaraz,
c_caceres,
b_caceres,
b_alcantara,
b_zalaca,
c_merida,
b_merida,
b_trujillo,
b_castilblanco,
c_medellin,
b_medellin,
b_donllorente,
b_hornachos,
d_algarve,
c_faro,
b_faro,
b_loule,
b_tavira,
c_silves,
b_silves,
b_lagos,
b_aljezur,
k_valencia,
d_valencia,
c_valencia,
b_valencia,
b_murviedro,
b_montanejos,
b_requena,
c_castellon,
b_castellon,
b_segorbe,
c_denia,
b_denia,
b_almansa,
b_alicante,
d_mallorca,
c_mallorca,
b_palma,
b_alcudia,
c_menorca,
b_menorca,
c_iviza,
b_iviza,
d_murcia,
c_murcia,
b_murcia,
b_cartagena,
b_aguilas,
b_caravacadelacruz,
b_cieza,
c_almansa,
b_segura,
b_albacete,
k_castille,
d_najera,
c_najera,
b_najera,
b_haro,
c_logrono,
b_logrono,
b_arnedo,
d_castilla,
c_burgos,
b_burgos,
b_atapuerca,
b_lerma,
b_mirandadeebro,
b_arandadeduero,
c_palencia,
b_palencia,
b_sedano,
c_valladolid,
b_valladolid,
b_simancas,
c_soria,
b_soria,
b_osma,
b_sanesteban,
b_sanleonardodeyague,
d_segovia,
c_cuellar,
b_segovia,
b_cuellar,
b_uceda,
c_olmedo,
b_olmedo,
b_coracera,
d_cantabria,
c_asturias_de_santillana,
b_santiallana,
b_santander,
b_reinosa,
c_amaya,
b_amaya,
b_medinadepomar,
k_aragon,
,
d_zaragoza,
c_zaragoza,
b_zaragoza,
b_ejea,
b_zuera,
b_belchite,
c_fraga,
b_huesca,
b_fraga,
b_barbastro,
b_sarinena,
c_calatayud,
b_calatayud,
b_daroca,
d_teruel,
c_teruel,
b_teruel,
b_maestrazgo,
b_ademuz,
c_albarracin,
b_albarracin,
b_sierradesanjust,
c_alcaniz,
b_caspe,
b_alcaniz,
b_calaceite,
d_aragon,
c_alto_aragon,
b_alto_aragon,
b_jaca,
b_uncastillo,
c_ribagorza,
b_ribagorza,
b_benabarre,
c_sobrarbe,
b_ainsa,
b_boltanya,
d_urgell,
c_urgell,
b_urgell,
b_balaguer,
b_berga,
b_andorra,
c_pallars,
b_vielha,
b_pallars,
c_puigcerda,
b_llivia,
b_capcir,
b_puigcerda,
d_catalunya_nova,
c_tarragona,
b_tarragona,
b_tortosa,
b_amposta,
c_lleida,
b_lleida,
b_agramunt,
b_maials,
b_prades,
d_barcelona,
c_barcelona,
b_barcelona,
b_sitges,
b_manresa,
b_vic,
c_girona,
b_loredo,
b_girona,
b_olot,
c_rosello,
b_perpignan,
b_elna,
b_castellnou,
c_empuries,
b_roses,
b_torroellademontgri,
k_navarra,
d_navarra,
c_navarra,
b_pamplona,
b_tafalla,
b_lizarra,
b_leyre,
c_tudela,
b_tudela,
b_tarazona,
d_viscaya,
c_viscaya,
b_bilibio,
b_guernica,
c_alava,
b_alava,
b_santa_cruz_de_campezo,
c_ipuskoa,
b_irun,
b_izurum,
b_eibar,
k_asturias,
k_leon,
d_leon,
c_leon,
b_leon,
b_sarria,
b_guardo,
b_valenciadecampos,
c_benavente,
b_zamora,
b_villablino,
b_benavente,
b_alba,
c_zamora,
b_toro,
b_villafafila,
c_astorga,
b_astorga,
b_ponferrada,
d_salamanca,
c_salamanca,
b_salamanca,
b_bejar,
b_ciduadrodrigo,
c_avila,
b_avila,
b_medinadelcampo,
b_laadrada,
b_sierradegredos,
d_asturias,
c_asturias_de_oviedo,
b_oviedo,
b_villaviciosa,
b_gijon,
b_riano,
c_pravia,
b_pravia,
b_luarca,
b_gangasdelnarcea,
k_spanish_galicia,
d_galicia,
c_santiago,
b_corunna,
b_ferrol,
b_betanzos,
c_lugo,
b_lugo,
b_mondonedo,
b_carballido,
b_vilalba,
b_melide,
c_tui,
b_santiago,
b_padron,
b_tui,
b_vigo,
c_monterrei,
b_monterrei,
b_limia,
b_monte_faro,
b_ourense,
b_monfortedelemos,
k_portugal,
d_porto,
c_porto,
b_porto,
b_guimaraes,
c_braga,
b_braga,
b_chavez,
c_braganza,
b_braganza,
b_miranda_do_duoro,
b_villa_real,
b_mogadouro,
d_ribatejo,
c_lisboa,
b_lisboa,
b_mafra,
b_lourinha,
b_alenquer,
b_sintra,
c_thomar,
b_tomar,
b_santarem,
c_leiria,
b_leiria,
b_obidos,
c_castelo_branco,
b_castelo_branco,
b_idanha,
b_abrantes,
d_coimbra,
c_coimbra,
b_coimbra,
b_cantanhede,
c_viseu,
b_aveiro,
b_viseu,
b_gralheira,
b_lamego,
c_trancoso,
b_trancoso,
b_guarda,
k_zenata,
k_maghreb,
d_marrakesh,
c_marrakesh,
b_marrakesh,
b_aitiyat,
b_aghmat,
b_ribat-shakir,
b_boulawan,
c_tadla,
b_tadla,
b_dai,
b_wazeqqur,
b_wawmana,
b_afza,
b_aititab,
c_fazaz,
b_mrira,
b_el_borouj,
b_tit-an-wagurramt,
c_tamasna,
b_anfa,
b_fadala,
b_azzamur,
b_mazaghan,
c_asfi,
b_asfi,
b_aghuz,
b_igiradyatuf,
c_tinmallal,
b_tinmallal,
b_tasgimut,
b_naffis,
d_sous,
c_sous,
b_tarudant,
b_igilliz,
b_sirwan,
c_agadir,
b_agadir,
b_massa,
c_ifni,
b_ifni,
b_nul_lamta,
b_taghmut,
b_assa,
b_tagawst,
b_iligh,
c_draa,
b_tazagourt,
b_al-talha,
b_aqqa,
b_tagmadart,
b_tidri,
d_tafilalt,
c_sijilmasa,
b_sijilmasa,
b_tafilalt,
b_taouz,
c_tudgha,
b_tudgha,
b_tasagdah,
b_warzazat,
c_ziz,
b_ziz,
b_ghazwan,
d_fes,
c_fes,
b_fes,
b_wargha,
b_warzigh,
b_al_aliya,
b_subu,
c_muluya,
b_missour,
b_tikoutamine,
b_el_ksabi,
c_taza,
b_taza,
b_nador,
c_meknes,
b_meknes,
b_baht,
b_sefrou,
b_tagragra,
c_gharb,
b_sala,
b_al-basra,
b_izerhan,
b_watit,
b_walila,
b_ribat_al-fath,
d_rif,
c_tangiers,
b_tangiers,
b_asila,
b_kasr_al-kabir,
b_tahlit,
c_ceuta,
b_sabta,
b_tittawan,
b_ghumira,
c_melilla,
b_melilla,
b_nakur,
d_canarias,
c_canarias,
b_grancanaria,
b_tenerife,
c_fuerteventura,
b_fuerteventura,
b_lanzarote,
c_madeira,
b_madeira,
k_canarias,
,
k_tahert,
d_tlemcen,
c_tlemcen,
b_tlemcen,
b_muaskar,
b_qasr-ibn-sinan,
b_aintekbalet,
b_tafraoua-sebdou,
c_wajda,
b_wajda,
b_saa,
b_debdou,
c_orania,
b_oran,
b_marsafarukh,
b_arzew,
c_hunyan,
b_hunyan,
b_arsgul,
b_nadruma,
d_tahert,
c_tahert,
b_tahart,
b_al_ubbad,
b_qalaa_bsalama,
b_askedal,
b_hisn_lawata,
c_yalala,
b_yalala,
b_qalaa_bhuwara,
b_al_gabal,
c_ashir,
b_ashir_yashir,
b_bousaada,
b_ashir_banya,
b_sersou,
c_figuig,
b_figuig,
b_ainsefra,
b_mecheria,
b_beccar,
d_alger,
c_algier,
b_algiers,
b_medea,
b_mattija,
c_tanas,
b_tanas,
b_sharshal,
b_miliyana,
d_bejaia,
c_bejaia,
b_bejaia,
b_tadallis,
c_benni_yani,
b_jijel,
b_izan,
c_satif,
b_satif,
b_mila_satif,
b_ikjan,
b_qalaa_bhammad,
d_zab,
c_hodna,
b_tubna,
b_ngaous,
c_tell_atlas,
b_masila,
b_magra,
c_biskra,
